CustomerID,OrderID,OrderDate,OrderAmount,OrderStatus,PaymentMethod,City,State
CUST0652,4EAB6BDD,2025-06-10,57.6,delivered,credit_card,Jaipur,MH
CUST0461,8A8B0677,2025-04-10,18.86,,credit_card,Jaipur,
CUST0665,5F535718,2025-03-04,118.32,invoiced,credit_card,Hyderabad,
CUST1253,53859E02,2025-05-02,151.04,returned,credit_card,Mumbai,GJ
CUST1459,D15A1B21,2025-02-09,308.56,returned,UPI,Lucknow,
CUST0944,01903474,2025-02-21,298.08,cancelled,UPI,Jaipur,RJ
CUST1301,231E388A,2025-04-11,301.66,invoiced,net_banking,Jaipur,AP
CUST1109,37D96C58,2025-03-03,200.63,invoiced,net_banking,Kolkata,KA
CUST1905,DCA261EA,2025-01-26,283.25,returned,credit_card,Lucknow,AP
CUST0703,BDB3A39D,2025-06-30,176.89,cancelled,UPI,Ahmedabad,KA
CUST0710,2F515686,2025-02-24,413.09,delivered,UPI,Jaipur,MH
CUST0311,EDE652F5,2025-01-24,236.35,returned,cash,Delhi,MH
CUST1521,EC529F2B,2025-05-26,254.5,delivered,,,WB
CUST1091,F84C0EE5,2025-06-07,351.89,shipped,cash,Chennai,MH
CUST1379,C5BC10A9,2025-04-06,201.13,shipped,UPI,Hyderabad,UP
CUST0826,BB4400F1,2025-02-28,25.81,returned,net_banking,Hyderabad,MH
CUST1746,522C12E1,2025-02-23,289.94,invoiced,cash,Chennai,UP
CUST0161,53211CF1,2025-05-25,319.38,shipped,UPI,Lucknow,MP
CUST1150,4E266D3F,2025-02-09,492.62,shipped,credit_card,Delhi,MH
CUST0171,23D34FB6,2025-02-09,111.7,cancelled,cash,Mumbai,MP
CUST1085,67F4DF95,2025-05-25,190.9,delivered,credit_card,Ahmedabad,MH
CUST0598,7D3FB84A,2025-01-29,377.92,cancelled,UPI,Delhi,DL
CUST0925,110A156D,2025-03-19,340.51,shipped,debit_card,,GJ
CUST0061,8772A3BA,2025-01-17,86.39,cancelled,debit_card,Kolkata,GJ
CUST1198,4EFAC302,2025-06-21,91.7,delivered,cash,Delhi,UP
CUST0721,74406C5F,2025-05-03,286.8,invoiced,credit_card,Bangalore,AP
CUST0851,C3C27248,2025-03-07,497.95,shipped,debit_card,Mumbai,UP
CUST0048,C5BA8420,2025-03-19,378.18,cancelled,debit_card,Bangalore,MP
CUST0582,876796D9,2025-02-03,282.66,invoiced,cash,Chennai,UP
CUST1006,4BB9536F,2025-05-29,494.94,returned,cash,Bangalore,GJ
CUST0769,761417F3,2025-01-28,461.38,returned,cash,Lucknow,KA
CUST0270,B3CBC1C4,2025-01-30,195.43,delivered,credit_card,Bangalore,
CUST1944,330E6BD9,2025-06-12,426.34,shipped,debit_card,Hyderabad,DL
CUST0199,9A607945,2025-02-26,203.92,invoiced,UPI,Jaipur,MH
CUST0433,7D033875,2025-02-15,496.14,cancelled,net_banking,Delhi,MP
CUST1169,31FAF7E0,2025-04-16,151.78,delivered,debit_card,Ahmedabad,WB
CUST1772,15490C7E,2025-01-31,87.97,shipped,credit_card,Kolkata,KA
CUST1593,33774ED1,2025-06-25,492.35,invoiced,credit_card,Mumbai,DL
CUST0822,EB1F283E,2025-02-22,279.53,shipped,cash,Kolkata,DL
CUST0721,EFB3EB37,2025-05-03,378.13,invoiced,credit_card,Bangalore,KA
CUST0857,88F25856,2025-01-14,451.22,delivered,credit_card,Kolkata,TN
CUST0572,8E8B84EB,2025-06-28,166.51,shipped,net_banking,,GJ
CUST0744,7ADBF90E,2025-01-20,318.84,returned,cash,Jaipur,DL
CUST1361,49058E12,2025-04-22,443.53,cancelled,cash,Bangalore,GJ
CUST1967,50E363D5,2025-06-16,320.23,invoiced,debit_card,Hyderabad,AP
CUST1303,1F4A4706,2025-05-19,165.71,invoiced,UPI,Jaipur,
CUST1097,53A3939E,2025-04-03,270.93,invoiced,UPI,Indore,MH
CUST0462,53D2F38A,2025-06-17,430.94,cancelled,cash,Kolkata,RJ
CUST1014,CE4766D1,2025-05-28,380.85,invoiced,credit_card,Jaipur,WB
CUST0587,830AD57D,2025-06-08,414.81,shipped,cash,Jaipur,DL
CUST0921,6CC35925,2025-04-26,86.91,delivered,UPI,,WB
CUST1789,477AB887,2025-05-20,97.04,returned,net_banking,Indore,MH
CUST0591,BC376BF5,2025-06-24,11.64,returned,,Delhi,KA
CUST1700,EEFADCFA,2025-04-10,173.69,delivered,cash,Hyderabad,TN
CUST0951,96BEE52E,2025-02-07,331.53,returned,debit_card,Jaipur,MP
CUST1400,3977C6C3,2025-07-07,454.57,invoiced,UPI,Lucknow,MH
CUST0786,9670EFB3,2025-02-16,294.28,delivered,credit_card,Mumbai,AP
CUST0857,60462998,2025-05-04,487.38,invoiced,UPI,Ahmedabad,
CUST0841,F8BF491D,2025-05-09,102.55,shipped,credit_card,Bangalore,
CUST0060,966925ED,2025-07-01,313.25,invoiced,debit_card,Lucknow,MP
CUST0284,B082A958,2025-04-28,308.76,delivered,cash,Indore,RJ
CUST1031,9877C24C,2025-01-14,499.47,returned,UPI,Jaipur,
CUST1228,93D3125A,2025-04-24,289.59,delivered,UPI,Mumbai,RJ
CUST0838,D52939E5,2025-01-10,473.29,returned,net_banking,Lucknow,MP
CUST0666,29E9EFA2,2025-07-06,308.81,delivered,debit_card,Ahmedabad,GJ
CUST0341,982DF078,2025-01-25,288.96,invoiced,debit_card,Delhi,MH
CUST0967,E79400EE,2025-03-27,345.34,shipped,net_banking,Bangalore,UP
CUST1950,63CE0666,2025-03-03,191.44,cancelled,net_banking,Jaipur,MP
CUST1522,C6C753A3,2025-03-01,304.66,invoiced,net_banking,Jaipur,KA
CUST1618,F06CFDB6,2025-04-17,330.52,returned,cash,Delhi,AP
CUST1131,B964FBED,2025-06-30,260.55,returned,UPI,Hyderabad,MH
CUST0396,2BB2C51F,2025-04-05,426.65,invoiced,UPI,Hyderabad,DL
CUST0331,D2EA243C,2025-04-25,234.31,cancelled,cash,Kolkata,WB
CUST1481,A296884F,2025-06-06,438.58,delivered,net_banking,Indore,GJ
CUST0359,85181EB4,2025-05-24,241.36,shipped,cash,Chennai,MP
CUST1460,1C751AD4,2025-01-31,461.48,returned,cash,Chennai,
CUST0661,24B9BE69,2025-06-19,75.0,returned,net_banking,Chennai,MP
CUST0133,76777D6D,2025-01-20,448.28,returned,cash,Ahmedabad,MH
CUST0424,E5AE81F3,2025-05-28,293.03,returned,debit_card,Jaipur,UP
CUST0941,12F04460,2025-05-15,130.07,delivered,debit_card,Bangalore,WB
CUST1236,8A5ACB4D,2025-06-15,227.39,invoiced,credit_card,Hyderabad,UP
CUST0496,DC210944,2025-02-12,400.41,cancelled,credit_card,Ahmedabad,MH
CUST1993,03AEFA62,2025-04-04,236.09,,net_banking,Jaipur,
CUST1314,877477AD,2025-07-05,64.47,invoiced,cash,Chennai,TN
CUST1238,ECE9ABC0,2025-03-06,420.56,shipped,credit_card,Kolkata,UP
CUST1787,4410710E,2025-03-11,460.88,shipped,cash,Ahmedabad,AP
CUST0327,7F101F15,2025-06-10,129.98,delivered,debit_card,Lucknow,
CUST1479,FEB2AC4B,2025-06-03,481.61,returned,UPI,Mumbai,MH
CUST0015,153F7FEE,2025-03-23,376.82,returned,cash,Jaipur,MH
CUST1397,07996E3B,2025-02-11,341.67,cancelled,credit_card,Jaipur,WB
CUST1776,C0821F39,2025-02-16,264.69,delivered,debit_card,Bangalore,KA
CUST0963,C67E0A01,2025-04-01,432.46,delivered,net_banking,Bangalore,DL
CUST0145,FC6F2E6E,2025-01-22,393.69,delivered,net_banking,,MP
CUST1962,466D19A5,2025-04-12,137.41,shipped,UPI,,GJ
CUST1467,E333B8D0,2025-07-03,273.3,cancelled,UPI,Ahmedabad,GJ
CUST1466,9E00801D,2025-06-15,390.53,shipped,debit_card,Ahmedabad,WB
CUST1326,D7FD6197,2025-05-14,494.71,delivered,UPI,Chennai,WB
CUST1464,2ABB8747,2025-05-26,21.62,returned,net_banking,Chennai,TN
CUST0985,93BC506C,2025-06-17,415.6,cancelled,UPI,Chennai,UP
CUST0123,8F6E1E30,2025-01-16,153.55,cancelled,net_banking,Mumbai,RJ
CUST0816,95CFBD81,2025-06-23,415.87,delivered,net_banking,Indore,GJ
CUST1486,5FA8C28A,2025-02-16,386.69,cancelled,debit_card,Jaipur,MH
CUST0745,50261309,2025-01-24,205.72,cancelled,cash,Jaipur,MH
CUST1900,054A778B,2025-05-31,260.66,returned,,Bangalore,GJ
CUST1331,BFBE9CA3,2025-06-02,225.62,shipped,net_banking,Bangalore,UP
CUST1613,5183C54F,2025-01-09,70.79,delivered,net_banking,Mumbai,MP
CUST0299,051D1800,2025-02-13,425.06,returned,UPI,Hyderabad,UP
CUST1553,935F52DA,2025-05-31,414.36,cancelled,cash,Hyderabad,WB
CUST1544,02ABE229,2025-02-22,397.89,delivered,debit_card,Kolkata,WB
CUST1479,202A9CED,2025-02-24,92.79,invoiced,cash,,WB
CUST0846,4EB00C3D,2025-06-21,331.7,delivered,net_banking,Ahmedabad,KA
CUST0291,597CE0CF,2025-02-02,457.36,delivered,cash,Hyderabad,MP
CUST1630,0AD1B7B6,2025-01-30,246.47,delivered,net_banking,Hyderabad,RJ
CUST0542,53FDB674,2025-04-28,57.59,cancelled,net_banking,Lucknow,DL
CUST1315,DB07A2A9,2025-06-16,349.92,cancelled,credit_card,Chennai,AP
CUST0939,488D5D8D,2025-04-14,450.61,returned,debit_card,Delhi,TN
CUST1007,4CA15720,2025-03-11,378.73,,cash,Ahmedabad,UP
CUST1551,66849B64,2025-02-17,137.4,cancelled,credit_card,Chennai,DL
CUST0605,B27913D5,2025-01-20,347.71,returned,cash,Indore,AP
CUST0678,34A4ED3C,2025-06-10,395.81,invoiced,cash,Indore,UP
CUST1433,EA3E442F,2025-03-21,136.38,delivered,net_banking,Indore,RJ
CUST0564,59430636,2025-04-02,301.27,delivered,net_banking,Bangalore,MH
CUST1560,917F61B3,2025-04-15,78.61,invoiced,debit_card,Hyderabad,TN
CUST1069,CC692137,2025-02-23,151.33,shipped,debit_card,Indore,TN
CUST0453,A06AE93D,2025-05-07,441.28,delivered,cash,Indore,AP
CUST1155,DFB2591D,2025-03-12,187.73,invoiced,net_banking,Lucknow,UP
CUST0597,172104CB,2025-06-01,160.26,cancelled,cash,Kolkata,
CUST1467,734AF94F,2025-03-19,87.57,delivered,credit_card,Lucknow,MP
CUST1299,55957CD1,2025-05-16,159.32,shipped,debit_card,Bangalore,KA
CUST1461,3D49E4F8,2025-06-23,225.53,shipped,debit_card,Lucknow,MH
CUST0604,5B68D4EE,2025-04-30,85.68,invoiced,debit_card,Hyderabad,MP
CUST1650,19EC4E51,2025-03-15,350.59,invoiced,cash,Bangalore,KA
CUST0301,F4DE6A69,2025-03-21,307.65,returned,UPI,Indore,MP
CUST1760,224F6444,2025-05-18,198.27,invoiced,debit_card,Delhi,UP
CUST1305,78B6A293,2025-06-18,121.68,shipped,debit_card,Lucknow,DL
CUST1743,DAF2571C,2025-04-11,113.71,invoiced,cash,Jaipur,RJ
CUST0621,FF2C37DC,2025-02-06,82.7,delivered,debit_card,Indore,GJ
CUST0025,013319D1,2025-06-04,137.12,cancelled,net_banking,Delhi,
CUST1477,2D55B741,2025-03-14,259.21,cancelled,cash,,UP
CUST1783,41404D41,2025-04-18,498.1,returned,cash,Chennai,DL
CUST0832,AED65001,2025-02-25,243.72,delivered,cash,Chennai,GJ
CUST1844,1AD6FF7B,2025-03-28,93.5,cancelled,debit_card,,AP
CUST0705,F57A7220,2025-05-08,325.49,returned,cash,Ahmedabad,TN
CUST1203,55B2F82A,2025-03-10,427.78,invoiced,debit_card,,RJ
CUST0644,EB469B21,2025-04-20,266.44,delivered,net_banking,Lucknow,WB
CUST0775,0AF875B2,2025-03-06,434.05,delivered,debit_card,Delhi,MP
CUST0994,305C5D6F,2025-03-20,327.7,shipped,debit_card,Mumbai,AP
CUST1784,22A7899D,2025-05-16,267.37,cancelled,debit_card,Indore,GJ
CUST0360,43995AF3,2025-04-12,247.16,returned,UPI,Jaipur,KA
CUST0778,6C16A78B,2025-02-03,16.97,shipped,UPI,Lucknow,RJ
CUST1940,DF5325CF,2025-02-02,41.73,cancelled,net_banking,,TN
CUST0461,AD2AA94B,2025-01-26,161.56,invoiced,cash,Chennai,MH
CUST0460,C1463A0A,2025-02-28,83.54,shipped,credit_card,Indore,KA
CUST1247,CB53C44A,2025-04-29,391.23,returned,net_banking,Delhi,DL
CUST1617,696932AC,2025-02-17,68.6,cancelled,cash,Ahmedabad,UP
CUST0404,7ECBCA9C,2025-04-28,184.69,cancelled,debit_card,Mumbai,TN
CUST0941,DC4DE578,2025-03-26,289.01,delivered,cash,Bangalore,WB
CUST1308,A06F2919,2025-07-04,454.09,delivered,UPI,Ahmedabad,WB
CUST1721,2C77A125,2025-05-21,375.67,shipped,net_banking,Kolkata,DL
CUST1678,DBB2BF95,2025-02-09,393.71,,cash,Chennai,RJ
CUST1074,744FEFF8,2025-03-02,450.09,invoiced,debit_card,Bangalore,UP
CUST1519,C1204784,2025-06-04,109.24,invoiced,credit_card,Kolkata,MH
CUST1361,3CB48481,2025-03-16,26.09,delivered,net_banking,Hyderabad,RJ
CUST1283,89A29DAD,2025-06-17,58.43,invoiced,net_banking,Jaipur,WB
CUST0675,D88A2B67,2025-06-01,258.63,delivered,debit_card,Kolkata,UP
CUST0556,E3656653,2025-04-12,281.11,shipped,cash,Indore,MP
CUST1096,6CC0E350,2025-02-14,424.84,cancelled,UPI,Kolkata,AP
CUST1102,FC30C77C,2025-06-12,437.58,delivered,debit_card,Indore,KA
CUST1988,623D45F4,2025-01-30,400.98,delivered,credit_card,Delhi,GJ
CUST0915,C691A1AD,2025-06-18,287.68,delivered,credit_card,Jaipur,RJ
CUST0508,33FE09E7,2025-05-26,129.9,cancelled,net_banking,,MP
CUST1633,80FE11CD,2025-03-07,372.32,invoiced,debit_card,Chennai,TN
CUST1413,81DB9A62,2025-06-03,468.8,invoiced,cash,Mumbai,UP
CUST1757,7174BBC8,2025-04-12,130.09,delivered,cash,Jaipur,WB
CUST1413,83106B55,2025-05-13,361.52,shipped,cash,Hyderabad,MH
CUST0364,679A9D56,2025-02-19,29.71,returned,credit_card,Mumbai,MH
CUST1248,03908F5A,2025-03-03,140.22,delivered,debit_card,Chennai,KA
CUST0569,B7AB7799,2025-06-17,54.77,delivered,UPI,Kolkata,AP
CUST0390,E9C3D371,2025-01-08,369.34,delivered,debit_card,Mumbai,GJ
CUST1879,316889F2,2025-01-28,41.2,returned,UPI,Kolkata,GJ
CUST1850,6B4C2DAC,2025-04-16,74.95,shipped,cash,Bangalore,AP
CUST0621,65599255,2025-01-11,39.82,invoiced,UPI,Jaipur,MP
CUST0467,2AB7413D,2025-02-01,129.53,delivered,debit_card,Bangalore,MP
CUST1560,A7BBC32D,2025-01-14,294.82,cancelled,UPI,Chennai,GJ
CUST0951,3B8E8A91,2025-06-20,58.15,shipped,UPI,Bangalore,DL
CUST1806,B962A064,2025-06-29,392.89,returned,credit_card,Ahmedabad,WB
CUST0654,224A94A5,2025-05-13,397.11,invoiced,net_banking,Delhi,KA
CUST0150,10F809AC,2025-01-08,106.25,invoiced,UPI,Indore,TN
CUST0239,7EA7CCB8,2025-01-10,226.53,delivered,cash,Jaipur,WB
CUST0975,45A917A0,2025-05-20,106.72,cancelled,net_banking,Chennai,TN
CUST1111,454E1370,2025-01-26,298.79,cancelled,credit_card,Ahmedabad,UP
CUST1226,D7169B2A,2025-03-20,248.74,invoiced,UPI,Hyderabad,GJ
CUST1166,9F130820,2025-04-23,14.71,returned,net_banking,Lucknow,KA
CUST0881,194A589D,2025-04-10,431.96,cancelled,cash,Ahmedabad,MH
CUST0229,C02AC918,2025-05-10,362.79,,net_banking,Bangalore,
CUST0907,073593D1,2025-03-01,390.92,shipped,debit_card,Jaipur,GJ
CUST0399,7983EFC0,2025-05-01,298.58,returned,net_banking,Bangalore,
CUST1301,41797153,2025-02-05,311.06,returned,debit_card,Indore,DL
CUST0935,34664EF1,2025-06-24,496.2,shipped,credit_card,Jaipur,DL
CUST0516,FDEA42AA,2025-02-11,379.73,cancelled,UPI,Lucknow,MH
CUST1232,24E73747,2025-04-13,142.66,delivered,credit_card,Lucknow,RJ
CUST1293,D516F81C,2025-02-12,96.5,returned,debit_card,Indore,TN
CUST1039,36C7B748,2025-06-28,246.81,delivered,UPI,Indore,TN
CUST0582,8898010D,2025-02-09,476.2,,credit_card,Indore,TN
CUST0614,31425D81,2025-06-16,139.46,invoiced,net_banking,Jaipur,MH
CUST1090,19664504,2025-03-07,132.02,invoiced,net_banking,Lucknow,MP
CUST0564,79927753,2025-05-20,342.14,shipped,credit_card,Chennai,MH
CUST1031,72DAC793,2025-01-09,161.31,returned,debit_card,Delhi,MH
CUST0902,EF2B03E0,2025-05-21,64.62,delivered,UPI,Bangalore,TN
CUST1550,0823E20B,2025-07-06,473.39,shipped,credit_card,Delhi,AP
CUST0999,3C87B498,2025-05-02,13.19,cancelled,credit_card,Hyderabad,DL
CUST1830,B8B06743,2025-03-23,487.43,invoiced,cash,Mumbai,RJ
CUST0964,3253F9FA,2025-02-02,252.94,invoiced,UPI,Bangalore,MP
CUST0367,07FB3BDD,2025-03-27,42.12,shipped,credit_card,Hyderabad,DL
CUST0885,9ADBB8F1,2025-01-08,339.76,delivered,debit_card,Jaipur,RJ
CUST0194,7EB3EAE7,2025-03-08,463.39,invoiced,UPI,Lucknow,TN
CUST0908,CC45E20C,2025-02-23,177.79,returned,credit_card,Hyderabad,
CUST1407,CC6C7745,2025-04-26,273.91,delivered,cash,Indore,AP
CUST0375,16E7D97B,2025-04-06,104.86,invoiced,credit_card,Jaipur,WB
CUST0223,A7836218,2025-02-12,383.8,invoiced,net_banking,Ahmedabad,TN
CUST0437,1BF1B7E1,2025-04-04,160.53,shipped,net_banking,Lucknow,MP
CUST0626,90FDBB3E,2025-02-15,166.81,returned,credit_card,Chennai,UP
CUST1087,E2751CE6,2025-01-15,241.22,returned,cash,Hyderabad,
CUST1403,247D2D52,2025-01-21,157.03,invoiced,net_banking,Delhi,DL
CUST1249,D2D93F36,2025-02-12,113.04,delivered,cash,Hyderabad,
CUST1377,B5BEF85B,2025-02-25,85.75,returned,UPI,Hyderabad,DL
CUST0321,CAD743D3,2025-06-06,104.03,invoiced,cash,Jaipur,TN
CUST0812,91C96744,2025-01-28,395.05,delivered,net_banking,Kolkata,DL
CUST1746,F6E3C5F3,2025-02-08,87.39,delivered,UPI,Mumbai,RJ
CUST1357,746CFF4E,2025-01-20,87.0,cancelled,UPI,Lucknow,DL
CUST1960,0DC56A75,2025-02-25,263.07,cancelled,cash,Jaipur,AP
CUST0971,4D315B7C,2025-02-04,330.21,,credit_card,Bangalore,WB
CUST1616,E70320BD,2025-03-04,214.29,returned,net_banking,Mumbai,DL
CUST1488,17C48E8E,2025-02-01,142.0,cancelled,net_banking,Bangalore,UP
CUST1911,57A25D1C,2025-05-12,138.8,invoiced,debit_card,Hyderabad,TN
CUST1914,4516BB39,2025-02-11,429.56,delivered,cash,Delhi,DL
CUST0622,BB8999FA,2025-06-02,191.69,shipped,UPI,Jaipur,GJ
CUST0628,045B44D9,2025-07-03,173.52,invoiced,UPI,Chennai,KA
CUST0725,D2C351C2,2025-04-30,416.32,invoiced,UPI,Lucknow,KA
CUST0646,E220134E,2025-04-03,230.36,delivered,UPI,Bangalore,MH
CUST0872,354F7CA8,2025-02-11,286.01,delivered,cash,Hyderabad,GJ
CUST1562,A0216B00,2025-05-17,214.39,shipped,UPI,Delhi,UP
CUST1562,EC466708,2025-03-16,470.59,delivered,credit_card,Indore,DL
CUST0114,A6CBB287,2025-02-01,484.65,invoiced,UPI,Kolkata,RJ
CUST0725,B85F0883,2025-04-07,326.44,invoiced,debit_card,Mumbai,TN
CUST0287,AD5835F3,2025-04-25,487.74,invoiced,net_banking,Mumbai,WB
CUST1571,D3C0D6C5,2025-02-02,144.36,shipped,net_banking,Lucknow,KA
CUST1677,59CB1E01,2025-05-21,355.13,cancelled,debit_card,Delhi,RJ
CUST0428,1B13A85F,2025-01-28,334.41,shipped,credit_card,Mumbai,MH
CUST0525,51D5D62B,2025-01-27,154.45,invoiced,debit_card,Delhi,KA
CUST0765,D772AEA9,2025-07-06,21.6,,net_banking,Hyderabad,UP
CUST0876,8A5DB90B,2025-01-24,397.55,invoiced,debit_card,Delhi,TN
CUST0668,B3FF962E,2025-06-27,283.45,shipped,cash,Bangalore,KA
CUST1514,892E2973,2025-03-03,107.73,shipped,credit_card,Delhi,KA
CUST0441,8E562FBE,2025-06-27,312.6,returned,net_banking,Ahmedabad,RJ
CUST0902,FB0CD85D,2025-03-31,429.64,returned,debit_card,Indore,GJ
CUST0219,36C1C052,2025-04-16,46.47,invoiced,cash,Delhi,AP
CUST0329,E86928CD,2025-04-07,169.49,shipped,UPI,Bangalore,MP
CUST0983,4FDCB645,2025-01-08,471.33,invoiced,cash,Hyderabad,MP
CUST1215,BFCBAA55,2025-04-05,240.24,shipped,credit_card,Indore,UP
CUST1989,8EB7AE33,2025-02-20,473.89,delivered,net_banking,Delhi,GJ
CUST1600,926730DC,2025-01-24,333.11,cancelled,debit_card,Ahmedabad,KA
CUST1409,D8ABC155,2025-01-13,480.27,shipped,net_banking,Ahmedabad,MP
CUST1447,4CFFA037,2025-04-27,248.65,cancelled,debit_card,,WB
CUST0574,BCAA8722,2025-01-15,493.6,shipped,UPI,Indore,GJ
CUST1201,D2E9C930,2025-05-27,193.76,delivered,net_banking,Mumbai,WB
CUST0208,339C0EE9,2025-06-05,37.5,cancelled,cash,Lucknow,TN
CUST0702,A0157233,2025-03-24,145.26,delivered,UPI,Bangalore,DL
CUST0757,53770D9D,2025-01-31,224.68,delivered,UPI,Chennai,MP
CUST0583,828648B4,2025-02-20,64.41,returned,net_banking,Chennai,MP
CUST0276,F35977E1,2025-04-01,441.62,shipped,credit_card,Bangalore,
CUST0152,3958289B,2025-01-14,169.03,returned,credit_card,Jaipur,MP
CUST1588,518D38F8,2025-04-28,368.9,shipped,credit_card,Bangalore,UP
CUST1689,B6E3F5D3,2025-03-01,84.37,delivered,credit_card,Chennai,DL
CUST0309,FF747A8A,2025-06-22,299.01,delivered,debit_card,Bangalore,MH
CUST1176,7DDDF3DC,2025-02-08,108.0,invoiced,net_banking,Delhi,KA
CUST0181,DDC096D2,2025-05-20,224.75,invoiced,debit_card,Mumbai,GJ
CUST0672,0061A789,2025-01-09,290.64,returned,cash,Ahmedabad,MH
CUST1563,0081A704,2025-06-26,333.74,shipped,credit_card,Hyderabad,WB
CUST1141,84DCFF4D,2025-01-18,270.2,shipped,credit_card,Hyderabad,GJ
CUST0597,BE6826D2,2025-03-21,347.89,delivered,net_banking,Chennai,MP
CUST0288,3D40F9B0,2025-05-25,388.33,shipped,debit_card,Kolkata,AP
CUST0140,00DC1D6C,2025-05-02,436.66,invoiced,cash,Jaipur,GJ
CUST1433,C734817F,2025-04-17,358.59,,debit_card,Bangalore,KA
CUST0643,408B1AC0,2025-04-27,479.03,delivered,credit_card,Mumbai,MH
CUST0740,05ECAD50,2025-01-30,453.5,delivered,credit_card,Lucknow,GJ
CUST0914,17A3F0BE,2025-04-29,376.16,delivered,debit_card,Hyderabad,WB
CUST0440,A0B5E6C3,2025-03-22,100.23,invoiced,credit_card,Kolkata,MH
CUST0960,AF7DA5D4,2025-02-05,121.56,delivered,cash,Ahmedabad,MP
CUST0742,BDFE7F18,2025-04-13,173.18,,net_banking,Chennai,AP
CUST1388,F1F02B90,2025-06-17,486.0,cancelled,debit_card,Hyderabad,WB
CUST0531,BD7177CF,2025-06-06,135.13,delivered,credit_card,Lucknow,GJ
CUST1532,0247B04D,2025-05-26,467.01,shipped,debit_card,Indore,MH
CUST0288,4CDA028A,2025-04-22,68.4,shipped,net_banking,Ahmedabad,AP
CUST0842,150B1760,2025-04-22,219.39,cancelled,credit_card,Chennai,WB
CUST1651,6CDDAB56,2025-06-21,248.32,shipped,debit_card,Kolkata,RJ
CUST0099,3EB4A3EE,2025-04-10,417.52,shipped,UPI,Bangalore,RJ
CUST0124,98C2FC34,2025-01-14,457.36,returned,credit_card,Bangalore,GJ
CUST1050,83DA50FF,2025-06-14,193.0,invoiced,debit_card,Lucknow,AP
CUST1159,6F3F753B,2025-03-01,224.23,invoiced,net_banking,Lucknow,TN
CUST0066,D5C4B30A,2025-01-30,480.3,invoiced,cash,Indore,DL
CUST1789,EDF83DE2,2025-02-23,401.16,cancelled,credit_card,Jaipur,WB
CUST1619,517EC7C8,2025-01-25,274.02,cancelled,credit_card,Mumbai,TN
CUST0579,A550A4D1,2025-01-24,291.66,delivered,net_banking,Chennai,WB
CUST1300,8051D262,2025-03-19,42.88,shipped,credit_card,Lucknow,MH
CUST0155,CE0B08AB,2025-02-03,287.0,invoiced,debit_card,Delhi,RJ
CUST1996,3069AE7C,2025-03-08,283.56,cancelled,net_banking,Kolkata,RJ
CUST0231,AA2BCAA7,2025-05-10,270.56,cancelled,credit_card,Jaipur,
CUST1636,52EDDBDB,2025-01-09,261.62,cancelled,cash,Bangalore,KA
CUST1744,693EE2D5,2025-06-04,52.99,cancelled,net_banking,Indore,RJ
CUST1890,F185EA7C,2025-01-12,239.54,shipped,,Mumbai,MP
CUST1332,488BD31F,2025-04-28,496.55,cancelled,UPI,Kolkata,MH
CUST1540,DCFCA748,2025-04-30,45.81,delivered,net_banking,Bangalore,UP
CUST1401,B7533FF5,2025-03-26,221.16,delivered,UPI,Delhi,UP
CUST0568,23509275,2025-01-17,238.2,returned,net_banking,Bangalore,DL
CUST1822,041AABFD,2025-02-27,441.46,delivered,cash,Kolkata,WB
CUST1514,8A00CF6F,2025-06-13,84.58,cancelled,cash,Hyderabad,MH
CUST0677,26F712CC,2025-07-02,45.78,delivered,UPI,Hyderabad,
CUST1327,836A2E1D,2025-07-04,291.86,delivered,debit_card,Chennai,RJ
CUST0930,49FAFBEF,2025-04-03,268.58,shipped,credit_card,,WB
CUST1419,641DF3F9,2025-01-07,372.33,invoiced,net_banking,Delhi,KA
CUST1943,80343D4D,2025-02-03,221.87,shipped,cash,Indore,MP
CUST0044,B056FA5A,2025-06-28,206.72,invoiced,cash,Chennai,RJ
CUST0602,3A36FC4E,2025-03-11,13.11,returned,UPI,Delhi,AP
CUST1697,F88F7584,2025-06-09,201.07,invoiced,UPI,Delhi,UP
CUST0018,F377071A,2025-02-13,120.36,shipped,credit_card,Chennai,KA
CUST0875,7455C604,2025-07-06,83.74,cancelled,net_banking,Mumbai,DL
CUST1753,28D30CA3,2025-01-10,119.22,delivered,net_banking,Hyderabad,MH
CUST1382,8F5D0E9F,2025-05-07,386.21,cancelled,debit_card,Bangalore,MH
CUST1091,1B705635,2025-02-03,234.3,returned,debit_card,Chennai,DL
CUST1363,F03256D8,2025-04-23,108.16,shipped,net_banking,Hyderabad,MH
CUST1683,A1AD0ADD,2025-01-20,291.47,,debit_card,Kolkata,GJ
CUST0727,496FF6E3,2025-03-11,447.69,invoiced,net_banking,Indore,MP
CUST1465,1D4AC6F9,2025-05-16,434.95,returned,debit_card,Bangalore,RJ
CUST0313,9A037182,2025-06-27,102.54,delivered,UPI,,
CUST0304,6D2D2C6C,2025-02-09,111.01,delivered,debit_card,Kolkata,UP
CUST0372,20B6A33C,2025-03-27,59.44,cancelled,credit_card,Chennai,GJ
CUST1093,7551EB4F,2025-04-26,304.94,delivered,debit_card,Lucknow,DL
CUST1730,E104BF7A,2025-01-23,29.33,delivered,credit_card,Kolkata,MH
CUST0261,FBCDCFDE,2025-05-31,274.64,cancelled,UPI,Mumbai,MP
CUST1956,FD7E1648,2025-07-01,43.94,shipped,net_banking,Hyderabad,DL
